Time (ms),motor.iabc.a,motor.apiData.velocityReference,motor.idq.q
1.874,297,12000,2077
1.875,49,12000,2129
1.8760000000000001,-263,12000,2185
1.877,-567,12000,2195
1.8780000000000001,-967,12000,2166
1.879,-1351,12000,2155
1.8800000000000001,-1703,12000,2179
1.881,-1815,12000,2120
1.8820000000000001,-1959,12000,2142
1.883,-2007,12000,2086
1.8840000000000001,-2143,12000,2147
1.885,-2135,12000,2158
1.8860000000000001,-1999,12000,2114
1.887,-1903,12000,2129
1.8880000000000001,-1759,12000,2110
1.889,-1607,12000,2188
1.8900000000000001,-1255,12000,2127
1.891,-871,12000,2160
1.8920000000000001,-463,12000,2150
1.893,-127,12000,2178
1.8940000000000001,145,12000,2115
1.895,489,12000,2100
1.8960000000000001,849,12000,2197
1.897,1241,12000,2149
1.8980000000000001,1577,12000,2171
1.899,1777,12000,2167
1.9000000000000001,1881,12000,2162
1.901,2041,12000,2191
1.9020000000000001,2137,12000,2164
1.903,2121,12000,2121
1.9040000000000001,2081,12000,2152
1.905,1961,12000,2157
1.9060000000000001,1825,12000,2122
1.907,1633,12000,2101
1.9080000000000001,1345,12000,2055
1.909,1049,12000,2180
1.9100000000000001,657,12000,2173
1.911,305,12000,2186
1.9120000000000001,17,12000,2193
1.913,-271,12000,2198
1.9140000000000001,-679,12000,2220
1.915,-1063,12000,2210
1.9160000000000001,-1407,12000,2145
1.917,-1735,12000,2175
1.9180000000000001,-1919,12000,2189
1.919,-1959,12000,2130
1.92,-2079,12000,2137
1.921,-2135,12000,2137
1.922,-2087,12000,2114
1.923,-2023,12000,2152
1.924,-1895,12000,2167
1.925,-1743,12000,2134
1.926,-1599,12000,2243
1.927,-1223,12000,2192
1.928,-791,12000,2137
1.929,-431,12000,2207
1.93,-95,12000,2159
1.931,177,12000,2173
1.932,465,12000,2185
1.933,865,12000,2161
1.934,1281,12000,2191
1.935,1617,12000,2186
1.936,1809,12000,2167
1.937,1953,12000,2194
1.938,2041,12000,2160
1.939,2161,12000,2182
1.94,2177,12000,2184
1.941,2033,12000,2123
1.942,1929,12000,2140
1.943,1801,12000,2138
1.944,1625,12000,2133
1.945,1321,12000,2122
1.946,1009,12000,2182
1.947,593,12000,2164
1.948,257,12000,2226
1.949,-47,12000,2175
1.95,-375,12000,2129
1.951,-767,12000,2201
1.952,-1159,12000,2180
1.953,-1503,12000,2236
1.954,-1711,12000,2145
1.955,-1895,12000,2162
1.956,-2031,12000,2172
1.957,-2103,12000,2146
1.958,-2151,12000,2151
1.959,-2095,12000,2135
1.96,-2007,12000,2160
1.961,-1895,12000,2168
1.962,-1743,12000,2137
1.963,-1463,12000,2111
1.964,-1191,12000,2237
1.965,-783,12000,2250
1.966,-391,12000,2223
1.967,-23,12000,2143
1.968,241,12000,2152
1.969,593,12000,2210
1.97,937,12000,2220
1.971,1305,12000,2218
1.972,1649,12000,2210
1.973,1881,12000,2242
1.974,2001,12000,2217
1.975,2089,12000,2191
1.976,2177,12000,2188
1.977,2185,12000,2201
1.978,2081,12000,2181
1.979,1929,12000,2158
1.98,1769,12000,2132
1.981,1657,12000,2250
1.982,1337,12000,2197
1.983,937,12000,2195
1.984,497,12000,2129
1.985,217,12000,2217
1.986,-79,12000,2231
1.987,-407,12000,2215
1.988,-767,12000,2192
1.989,-1199,12000,2197
1.99,-1575,12000,2215
1.991,-1751,12000,2130
1.992,-1903,12000,2155
1.993,-2023,12000,2146
1.994,-2159,12000,2193
1.995,-2143,12000,2142
1.996,-2103,12000,2162
1.997,-2007,12000,2171
1.998,-1879,12000,2163
1.999,-1743,12000,2199
2.0,-1519,12000,2268
2.001,-1167,12000,2275
2.0020000000000002,-719,12000,2238
2.003,-287,12000,2200
2.004,-23,12000,2170
2.005,241,12000,2196
2.0060000000000002,617,12000,2272
2.007,1009,12000,2231
2.008,1401,12000,2202
2.009,1681,12000,2186
2.0100000000000002,1905,12000,2219
2.011,2025,12000,2235
2.012,2129,12000,2208
2.013,2169,12000,2176
2.0140000000000002,2209,12000,2237
2.015,2065,12000,2189
2.016,1921,12000,2174
2.017,1745,12000,2120
2.0180000000000002,1505,12000,2058
2.019,1265,12000,2189
2.02,873,12000,2177
2.021,481,12000,2189
2.0220000000000002,177,12000,2227
2.023,-111,12000,2213
2.024,-463,12000,2258
2.025,-855,12000,2238
2.0260000000000002,-1279,12000,2211
2.027,-1639,12000,2233
2.028,-1879,12000,2262
2.029,-1951,12000,2201
2.0300000000000002,-2087,12000,2209
2.031,-2223,12000,2250
2.032,-2231,12000,2232
2.033,-2151,12000,2213
2.0340000000000003,-2039,12000,2229
2.035,-1935,12000,2260
2.036,-1815,12000,2333
2.037,-1455,12000,2212
2.0380000000000003,-1095,12000,2228
2.039,-671,12000,2249
2.04,-319,12000,2307
2.041,-31,12000,2259
2.0420000000000003,289,12000,2230
2.043,673,12000,2180
2.044,1057,12000,2221
2.045,1441,12000,2260
2.0460000000000003,1689,12000,2201
2.047,1897,12000,2230
2.048,2025,12000,2227
2.049,2185,12000,2256
2.05,2209,12000,2213
2.051,2145,12000,2171
2.052,2057,12000,2186
2.053,2001,12000,2271
2.054,1793,12000,2169
2.055,1561,12000,2153
2.056,1297,12000,2237
2.057,897,12000,2233
2.058,497,12000,2301
2.059,121,12000,2209
2.06,-111,12000,2250
2.061,-479,12000,2306
2.062,-879,12000,2293
2.063,-1295,12000,2290
2.064,-1607,12000,2238
2.065,-1879,12000,2258
2.066,-1991,12000,2218
2.067,-2119,12000,2234
2.068,-2167,12000,2191
2.069,-2215,12000,2220
2.07,-2159,12000,2232
2.071,-1999,12000,2191
2.072,-1887,12000,2210
2.073,-1711,12000,2190
2.074,-1463,12000,2241
2.075,-1063,12000,2204
2.076,-639,12000,2213
2.077,-247,12000,2182
2.078,33,12000,2195
2.079,353,12000,2203
2.08,665,12000,2225
2.081,1073,12000,2301
2.082,1465,12000,2251
2.083,1785,12000,2274
2.084,1921,12000,2248
2.085,2041,12000,2237
2.086,2217,12000,2289
2.087,2265,12000,2266
2.088,2265,12000,2303
2.089,2073,12000,2210
2.09,1897,12000,2143
2.091,1817,12000,2245
2.092,1545,12000,2168
2.093,1289,12000,2275
2.094,881,12000,2277
2.095,433,12000,2197
2.096,161,12000,2254
2.097,-119,12000,2273
2.098,-487,12000,2221
2.099,-903,12000,2265
2.1,-1335,12000,2263
2.101,-1631,12000,2168
2.102,-1823,12000,2221
2.103,-1999,12000,2223
2.104,-2079,12000,2190
2.105,-2167,12000,2184
2.106,-2151,12000,2153
2.107,-2127,12000,2209
2.108,-2031,12000,2239
2.109,-1903,12000,2242
2.11,-1671,12000,2168
2.111,-1471,12000,2285
2.112,-1039,12000,2213
2.113,-599,12000,2240
2.114,-223,12000,2222
2.115,17,12000,2277
2.116,337,12000,2309
2.117,697,12000,2295
2.118,1145,12000,2221
2.119,1513,12000,2261
2.12,1785,12000,2270
2.121,1945,12000,2267
2.122,2065,12000,2250
2.123,2209,12000,2266
2.124,2209,12000,2210
2.125,2257,12000,2303
2.126,2009,12000,2160
2.1270000000000002,1881,12000,2146
2.128,1737,12000,2158
2.129,1553,12000,2257
2.13,1177,12000,2189
2.1310000000000002,785,12000,2215
2.132,409,12000,2233
2.133,81,12000,2241
2.134,-159,12000,2280
2.1350000000000002,-551,12000,2237
2.136,-951,12000,2284
2.137,-1391,12000,2262
2.138,-1711,12000,2291
2.1390000000000002,-1871,12000,2219
2.14,-1975,12000,2203
2.141,-2175,12000,2266
2.142,-2207,12000,2222
2.1430000000000002,-2191,12000,2198
2.144,-2119,12000,2206
2.145,-2063,12000,2296
2.146,-1959,12000,2337
2.1470000000000002,-1743,12000,2298
2.148,-1367,12000,2188
2.149,-999,12000,2231
2.15,-599,12000,2296
2.1510000000000002,-223,12000,2259
2.152,57,12000,2255
2.153,369,12000,2233
2.154,769,12000,2297
2.1550000000000002,1209,12000,2255
2.156,1505,12000,2225
2.157,1793,12000,2268
2.158,1961,12000,2275
2.1590000000000003,2113,12000,2281
2.16,2225,12000,2268
2.161,2209,12000,2209
2.162,2193,12000,2240
2.1630000000000003,2153,12000,2329
2.164,1897,12000,2164
2.165,1737,12000,2169
2.166,1561,12000,2265
2.1670000000000003,1209,12000,2245
2.168,785,12000,2276
2.169,353,12000,2209
2.17,65,12000,2240
2.1710000000000003,-175,12000,2344
2.172,-591,12000,2280
2.173,-983,12000,2298
2.174,-1399,12000,2272
2.1750000000000003,-1743,12000,2309
2.176,-1895,12000,2232
2.177,-2055,12000,2264
2.178,-2119,12000,2213
2.179,-2255,12000,2265
2.18,-2255,12000,2268
2.181,-2119,12000,2213
2.182,-2063,12000,2300
2.183,-1887,12000,2238
2.184,-1751,12000,2338
2.185,-1415,12000,2283
2.186,-943,12000,2194
2.187,-551,12000,2256
2.188,-223,12000,2324
2.189,65,12000,2278
2.19,393,12000,2232
2.191,841,12000,2285
2.192,1257,12000,2288
2.193,1585,12000,2306
2.194,1793,12000,2286
2.195,2001,12000,2298
2.196,2169,12000,2331
2.197,2257,12000,2300
2.198,2257,12000,2257
2.199,2177,12000,2223
2.2,2097,12000,2269
2.201,1961,12000,2270
2.202,1809,12000,2297
2.203,1537,12000,2279
2.204,1201,12000,2316
2.205,793,12000,2343
2.206,393,12000,2295
2.207,89,12000,2301
2.208,-247,12000,2265
2.209,-559,12000,2358
2.21,-1031,12000,2302
2.211,-1431,12000,2254
2.212,-1751,12000,2293
2.213,-1935,12000,2309
2.214,-2039,12000,2252
2.215,-2167,12000,2246
2.216,-2287,12000,2293
2.217,-2255,12000,2270
2.218,-2167,12000,2268
2.219,-2023,12000,2255
2.22,-1863,12000,2220
2.221,-1751,12000,2350
2.222,-1383,12000,2255
2.223,-951,12000,2235
2.224,-511,12000,2223
2.225,-199,12000,2299
2.226,65,12000,2324
2.227,409,12000,2289
2.228,833,12000,2227
2.229,1241,12000,2279
2.23,1585,12000,2300
2.231,1825,12000,2271
2.232,1977,12000,2284
2.233,2097,12000,2260
2.234,2249,12000,2293
2.235,2289,12000,2289
2.236,2129,12000,2178
2.237,2129,12000,2329
2.238,1937,12000,2242
2.239,1769,12000,2251
2.24,1481,12000,2211
2.241,1169,12000,2284
2.242,761,12000,2307
2.243,353,12000,2311
2.244,73,12000,2318
2.245,-263,12000,2286
2.246,-583,12000,2403
2.247,-1047,12000,2318
2.248,-1495,12000,2294
2.249,-1759,12000,2242
2.25,-1919,12000,2270
2.251,-2023,12000,2244
2.2520000000000002,-2135,12000,2219
2.253,-2231,12000,2236
2.254,-2239,12000,2264
2.255,-2135,12000,2254
2.2560000000000002,-1999,12000,2236
2.257,-1871,12000,2239
2.258,-1639,12000,2217
2.259,-1391,12000,2337
2.2600000000000002,-959,12000,2327
2.261,-503,12000,2253
2.262,-183,12000,2308
2.263,97,12000,2315
2.2640000000000002,441,12000,2340
2.265,833,12000,2293
2.266,1265,12000,2296
2.267,1625,12000,2284
2.2680000000000002,1905,12000,2330
2.269,2009,12000,2303
2.27,2113,12000,2276
2.271,2233,12000,2277
2.2720000000000002,2297,12000,2299
2.273,2225,12000,2292
2.274,2041,12000,2237
2.275,1889,12000,2201
2.2760000000000002,1745,12000,2252
2.277,1465,12000,2214
2.278,1081,12000,2179
2.279,689,12000,2262
2.2800000000000002,329,12000,2285
2.281,65,12000,2360
2.282,-255,12000,2306
2.283,-631,12000,2283
2.2840000000000003,-1079,12000,2316
2.285,-1511,12000,2314
2.286,-1695,12000,2239
2.287,-1935,12000,2255
2.2880000000000003,-2023,12000,2228
2.289,-2215,12000,2277
2.29,-2287,12000,2288
2.291,-2247,12000,2278
2.2920000000000003,-2127,12000,2254
2.293,-2023,12000,2272
2.294,-1887,12000,2283
2.295,-1655,12000,2285
2.2960000000000003,-1359,12000,2372
2.297,-887,12000,2285
2.298,-447,12000,2308
2.299,-127,12000,2289
2.3000000000000003,121,12000,2311
2.301,473,12000,2390
2.302,937,12000,2305
2.303,1337,12000,2295
2.3040000000000003,1657,12000,2287
2.305,1881,12000,2314
2.306,2025,12000,2298
2.307,2161,12000,2284
2.308,2281,12000,2299
2.309,2265,12000,2270
2.31,2161,12000,2231
2.311,1985,12000,2182
2.312,1873,12000,2222
2.313,1665,12000,2210
2.314,1457,12000,2290
2.315,1065,12000,2285
2.316,697,12000,2322
2.317,297,12000,2281
2.318,-31,12000,2240
2.319,-319,12000,2306
2.32,-711,12000,2317
2.321,-1159,12000,2322
2.322,-1559,12000,2331
2.323,-1863,12000,2364
2.324,-1975,12000,2278
2.325,-2071,12000,2257
2.326,-2287,12000,2339
2.327,-2295,12000,2296
2.328,-2255,12000,2283
2.329,-2119,12000,2252
2.33,-2047,12000,2325
2.331,-1959,12000,2409
2.332,-1679,12000,2358
2.333,-1255,12000,2264
2.334,-839,12000,2275
2.335,-431,12000,2324
2.336,-95,12000,2279
2.337,185,12000,2279
2.338,513,12000,2277
2.339,945,12000,2338
2.34,1377,12000,2315
2.341,1665,12000,2278
2.342,1921,12000,2296
2.343,2089,12000,2331
2.344,2249,12000,2357
2.345,2265,12000,2287
2.346,2233,12000,2238
2.347,2233,12000,2329
2.348,2073,12000,2294
2.349,1913,12000,2283
2.35,1681,12000,2234
2.351,1473,12000,2343
2.352,1073,12000,2334
2.353,625,12000,2313
2.354,273,12000,2328
2.355,-39,12000,2309
2.356,-351,12000,2401
2.357,-775,12000,2356
2.358,-1223,12000,2331
2.359,-1559,12000,2304
2.36,-1871,12000,2339
2.361,-2031,12000,2278
2.362,-2127,12000,2275
2.363,-2239,12000,2284
2.364,-2311,12000,2310
2.365,-2255,12000,2294
2.366,-2095,12000,2241
2.367,-2023,12000,2311
2.368,-1807,12000,2239
2.369,-1615,12000,2313
2.37,-1239,12000,2317
2.371,-791,12000,2266
2.372,-407,12000,2298
2.373,-87,12000,2302
2.374,233,12000,2303
2.375,577,12000,2277
2.376,977,12000,2358
2.3770000000000002,1409,12000,2305
2.378,1753,12000,2320
2.379,1961,12000,2323
2.38,2057,12000,2316
2.3810000000000002,2233,12000,2352
2.382,2289,12000,2306
2.383,2289,12000,2296
2.384,2161,12000,2253
2.3850000000000002,2033,12000,2269
2.386,1913,12000,2288
2.387,1681,12000,2251
2.388,1361,12000,2209
2.3890000000000002,985,12000,2273
2.39,577,12000,2284
2.391,225,12000,2287
2.392,-47,12000,2331
2.3930000000000002,-367,12000,2338
2.394,-823,12000,2346
2.395,-1231,12000,2332
2.396,-1567,12000,2239
2.3970000000000002,-1871,12000,2283
2.398,-2047,12000,2299
2.399,-2135,12000,2270
2.4,-2215,12000,2256
2.4010000000000002,-2255,12000,2254
2.402,-2183,12000,2232
2.403,-2119,12000,2295
2.404,-1999,12000,2329
2.4050000000000002,-1807,12000,2284
2.406,-1591,12000,2340
2.407,-1183,12000,2292
2.408,-751,12000,2309
2.4090000000000003,-359,12000,2318
2.41,-47,12000,2324
2.411,241,12000,2362
2.412,681,12000,2293
2.4130000000000003,1065,12000,2295
2.414,1481,12000,2316
2.415,1761,12000,2344
2.416,1945,12000,2320
2.4170000000000003,2089,12000,2309
2.418,2249,12000,2329
2.419,2313,12000,2320
2.42,2337,12000,2364
2.4210000000000003,2121,12000,2251
2.422,1985,12000,2235
2.423,1857,12000,2264
2.424,1649,12000,2292
2.4250000000000003,1297,12000,2230
2.426,897,12000,2249
2.427,513,12000,2304
2.428,161,12000,2345
2.4290000000000003,-87,12000,2354
2.43,-455,12000,2323
2.431,-895,12000,2333
2.432,-1351,12000,2309
2.433,-1703,12000,2344
2.434,-1887,12000,2272
2.435,-1991,12000,2263
2.436,-2191,12000,2315
2.437,-2263,12000,2287
2.438,-2247,12000,2249
2.439,-2183,12000,2253
2.44,-2127,12000,2334
2.441,-2015,12000,2362
2.442,-1815,12000,2326
2.443,-1463,12000,2234
2.444,-1127,12000,2324
2.445,-687,12000,2342
2.446,-287,12000,2312
2.447,9,12000,2310
2.448,313,12000,2301
2.449,713,12000,2345
2.45,1153,12000,2316
2.451,1497,12000,2292
2.452,1817,12000,2317
2.453,2025,12000,2350
2.454,2145,12000,2339
2.455,2209,12000,2283
2.456,2289,12000,2290
2.457,2249,12000,2285
2.458,2161,12000,2308
2.459,1969,12000,2256
2.46,1809,12000,2235
2.461,1665,12000,2374
2.462,1305,12000,2352
2.463,865,12000,2331
2.464,457,12000,2352
2.465,129,12000,2363
2.466,-135,12000,2448
2.467,-527,12000,2352
2.468,-919,12000,2363
2.469,-1391,12000,2322
2.47,-1783,12000,2345
2.471,-1911,12000,2285
2.472,-2055,12000,2292
2.473,-2183,12000,2288
2.474,-2303,12000,2322
2.475,-2319,12000,2328
2.476,-2191,12000,2286
2.477,-2087,12000,2297
2.478,-1951,12000,2308
2.479,-1775,12000,2328
2.48,-1487,12000,2352
2.481,-1079,12000,2367
2.482,-583,12000,2299
2.483,-199,12000,2334
2.484,81,12000,2306
2.485,377,12000,2321
2.486,801,12000,2386
2.487,1217,12000,2326
2.488,1617,12000,2326
2.489,1865,12000,2321
2.49,2009,12000,2330
2.491,2161,12000,2357
2.492,2265,12000,2320
2.493,2321,12000,2321
2.494,2233,12000,2282
2.495,2153,12000,2326
2.496,2025,12000,2348
2.497,1817,12000,2278
2.498,1545,12000,2248
2.499,1233,12000,2325
0.0,393,12000,961
0.001,625,12000,956
0.002,769,12000,970
0.003,857,12000,1006
0.004,937,12000,1040
0.005,993,12000,1020
0.006,993,12500,993
0.007,1417,12500,1466
0.008,1417,12500,1582
0.009000000000000001,1217,12500,1440
0.01,1089,12500,1447
0.011,897,12500,1501
0.012,529,12500,1417
0.013000000000000001,265,12500,1480
0.014,73,12500,1489
0.015,-127,12500,1504
0.016,-367,12500,1486
0.017,-775,12500,1458
0.018000000000000002,-1071,12500,1506
0.019,-1191,12500,1391
0.02,-1271,12500,1425
0.021,-1295,12500,1382
0.022,-1391,12500,1405
0.023,-1415,12500,1428
0.024,-1271,12500,1354
0.025,-1223,12500,1375
0.026000000000000002,-1095,12500,1324
0.027,-999,12500,1395
0.028,-703,12500,1396
0.029,-367,12500,1338
0.03,-135,12500,1328
0.031,57,12500,1313
0.032,185,12500,1373
0.033,505,12500,1327
0.034,769,12500,1338
0.035,1017,12500,1342
0.036000000000000004,1169,12500,1365
0.037,1241,12500,1358
0.038,1249,12500,1301
0.039,1345,12500,1345
0.04,1273,12500,1308
0.041,1249,12500,1374
0.042,1129,12500,1328
0.043000000000000003,1017,12500,1335
0.044,849,12500,1406
0.045,545,12500,1372
0.046,241,12500,1327
0.047,89,12500,1407
0.048,-167,12500,1358
0.049,-423,12500,1412
0.05,-687,12500,1443
0.051000000000000004,-983,12500,1446
0.052000000000000005,-1111,12500,1375
0.053,-1231,12500,1379
0.054,-1343,12500,1410
0.055,-1359,12500,1371
0.056,-1327,12500,1333
0.057,-1311,12500,1391
0.058,-1255,12500,1424
0.059000000000000004,-1207,12500,1469
0.06,-1031,12500,1452
0.061,-743,12500,1404
0.062,-399,12500,1426
0.063,-143,12500,1469
0.064,-7,12500,1505
0.065,209,12500,1457
0.066,521,12500,1386
0.067,889,12500,1463
0.068,1065,12500,1504
0.069,1217,12500,1513
0.07,1361,12500,1516
0.07100000000000001,1449,12500,1517
0.07200000000000001,1545,12500,1548
0.073,1577,12500,1612
0.074,1409,12500,1541
0.075,1321,12500,1531
0.076,1201,12500,1522
0.077,1057,12500,1616
0.078,721,12500,1549
0.079,425,12500,1624
0.08,177,12500,1620
0.081,-55,12500,1588
0.082,-263,12500,1659
0.083,-639,12500,1605
0.084,-975,12500,1570
0.085,-1231,12500,1614
0.08600000000000001,-1359,12500,1609
0.08700000000000001,-1487,12500,1601
0.088,-1551,12500,1585
0.089,-1623,12500,1622
0.09,-1575,12500,1613
0.091,-1479,12500,1595
0.092,-1439,12500,1693
0.093,-1287,12500,1631
0.094,-1143,12500,1774
0.095,-759,12500,1711
0.096,-375,12500,1692
0.097,-87,12500,1626
0.098,73,12500,1691
0.099,337,12500,1779
0.1,705,12500,1726
0.101,1073,12500,1740
0.10200000000000001,1297,12500,1739
0.10300000000000001,1441,12500,1749
0.10400000000000001,1601,12500,1789
0.105,1713,12500,1769
0.106,1777,12500,1776
0.107,1713,12500,1749
0.108,1657,12500,1800
0.109,1505,12500,1749
0.11,1369,12500,1736
0.111,1105,12500,1674
0.112,865,12500,1828
0.113,505,12500,1833
0.114,201,12500,1839
0.115,-71,12500,1830
0.116,-351,12500,1783
0.117,-679,12500,1896
0.11800000000000001,-1079,12500,1889
0.11900000000000001,-1375,12500,1785
0.12,-1559,12500,1828
0.121,-1655,12500,1835
0.122,-1799,12500,1873
0.123,-1847,12500,1852
0.124,-1815,12500,1830
0.125,-1759,12500,1862
0.126,-1663,12500,1891
0.127,-1591,12500,1981
0.128,-1327,12500,1887
0.129,-1023,12500,1941
0.13,-599,12500,1923
0.131,-287,12500,1992
0.132,25,12500,1867
0.133,273,12500,1917
0.134,617,12500,2042
0.135,1001,12500,2004
0.136,1353,12500,1989
0.137,1577,12500,1970
0.138,1737,12500,1998
0.139,1921,12500,2045
0.14,2001,12500,2023
0.14100000000000001,1985,12500,1990
0.14200000000000002,1937,12500,2028
0.14300000000000002,1817,12500,2023
0.14400000000000002,1689,12500,2030
0.145,1481,12500,1989
0.146,1193,12500,1985
0.147,873,12500,2109
0.148,465,12500,2060
0.149,201,12500,2207
0.15,-103,12500,2125
0.151,-447,12500,2065
0.152,-903,12500,2114
0.153,-1311,12500,2141
0.154,-1599,12500,2064
0.155,-1759,12500,2106
0.156,-1887,12500,2097
0.157,-2087,12500,2156
0.158,-2135,12500,2138
0.159,-2103,12500,2133
0.16,-2015,12500,2145
0.161,-1895,12500,2141
0.162,-1775,12500,2192
0.163,-1519,12500,2133
0.164,-1191,12500,2214
0.165,-735,12500,2155
0.166,-303,12500,2157
0.167,-7,12500,2097
0.168,209,12500,2173
0.169,609,12500,2220
0.17,1049,12500,2141
0.171,1457,12500,2157
0.17200000000000001,1657,12500,2136
0.17300000000000001,1849,12500,2155
0.17400000000000002,1993,12500,2180
0.17500000000000002,2113,12500,2163
0.176,2137,12500,2137
0.177,2081,12500,2140
0.178,1969,12500,2154
0.179,1817,12500,2128
0.18,1641,12500,2140
0.181,1337,12500,2097
0.182,1001,12500,2133
0.183,585,12500,2129
0.184,289,12500,2230
0.185,-63,12500,2166
0.186,-391,12500,2167
0.187,-783,12500,2224
0.188,-1207,12500,2198
0.189,-1495,12500,2140
0.19,-1815,12500,2167
0.191,-1935,12500,2178
0.192,-2071,12500,2174
0.193,-2087,12500,2112
0.194,-2119,12500,2127
0.195,-2071,12500,2171
0.196,-1903,12500,2094
0.197,-1767,12500,2105
0.198,-1583,12500,2129
0.199,-1287,12500,2176
0.2,-863,12500,2186
0.201,-471,12500,2247
0.202,-79,12500,2074
0.203,193,12500,2110
0.20400000000000001,593,12500,2148
0.20500000000000002,905,12500,2182
0.20600000000000002,1273,12500,2198
0.20700000000000002,1641,12500,2150
0.20800000000000002,1849,12500,2190
0.209,2009,12500,2228
0.21,2097,12500,2185
0.211,2161,12500,2165
0.212,2113,12500,2139
0.213,2073,12500,2228
0.214,1865,12500,2150
0.215,1697,12500,2118
0.216,1465,12500,2139
0.217,1161,12500,2220
0.218,729,12500,2192
